,/g/11hy9m64ws,/g/11j30ybfx6,/g/11q4gh4b8f,/m/0b7k33,/m/0cycc,9mm,Naloxone,bronchiolitis,drug overdose,heat exhaustion,heat stroke,influenza,narcan,nirsevimab,overdose,rsv,shotgun
US-TX-612,109.70160355968363,21.15589163668886,0.20439310729872284,24.69807463438931,3119.8216043533516,1339.5226604976601,35.40751735431439,23.05470650945255,26.917107509212617,66.376087377068,92.53195991445399,218.19505326308808,52.997683481054686,0.21428752424711173,595.7983867363489,518.7480262266896,1900.0256071429021
US-WI-613,94.06627120704917,37.96403488426367,1.0191255523861102,30.134498568142448,3368.9695780325246,748.5346376992696,41.79191199938379,29.307409331711995,43.72449154248321,61.2860952238572,87.80570912894176,662.3242358082756,66.18028066795989,0.8764648005262263,576.0366760351444,454.81293955300686,1283.4562812088652
US-MO-616,92.29752192901032,35.59720545261822,0.9515420332606681,33.80416961415298,3339.2645288288854,1092.9992689769388,41.2789572204787,38.13513726332412,40.92913610129074,68.43606747991181,84.42995955522068,437.34612499352414,65.35093552407203,0.7575734397266354,604.7000266693312,451.49196537954975,1453.7627783558987
US-WI-617,95.26826850277594,35.01016852545746,0.3211511343440457,29.22904440237603,3226.4117957007757,857.2524684149665,37.67147832233302,34.81804179718699,48.682294725235856,46.73713624869752,75.70338045282404,468.10418791646185,76.78236864467559,0.3389161408008731,627.5775924820559,397.90603516959794,1235.2649334632897
US-TX-618,71.71636151661673,25.964210470466234,0.8386538205560629,23.26024883285132,2853.579699719916,1047.516098438791,32.17306691995931,32.00136840895542,33.93203703215924,58.52496688475357,84.7981447513696,245.61365144521096,46.1726433851571,0.7052918303735607,513.0529069198662,352.168639143327,1268.4414531169905
US-MO-619,100.18059613913572,29.71821533538574,0.04136018821994783,36.32946671867375,3227.977941541488,1634.6155316795812,36.20262971274337,26.203596098260604,39.971845305021475,71.42332461689658,103.08292415715181,340.41775261888597,74.37788669249089,0.08097332409414937,642.0462700155301,463.08563480612264,2085.0387326150503
US-LA-622,96.10799797201146,27.824005128061742,0.4452163397263404,26.226248783209225,2961.9247292401974,1080.1511587698578,46.135147717904196,26.202241667959754,39.58350759220965,52.90538186327475,87.15219092765598,230.08966192441113,70.78513862973485,0.3237323002471698,616.3358192639455,475.96082392417446,1554.101711938127
US-TX-623,75.6308355891894,26.485750167539138,0.8375017071223977,25.352743473275446,3115.376488763295,1061.5990299965554,33.11889030702436,28.564896269563125,37.55403492987777,60.74910892236695,87.41223975681707,228.1120426742018,50.73365567592426,0.6872953744904966,542.8154492270122,398.54822239237944,1289.7486087732232
US-NE-624,94.50328464120973,27.072880338188718,0.24314741445988203,24.528497815810812,3470.1538619492335,929.1997228286908,22.666325626006106,14.459397337140542,24.331073995368527,63.48183228335712,72.86622383146053,1138.1425719756853,48.25901517285588,1.4689826090797404,503.25827804978263,521.7444736786698,1688.8580513722407
US-TX-625,88.0549445365012,23.018806246269797,0.13322478901833415,26.445878900731373,3145.586940270314,1218.5354218852842,37.66316819627261,27.167575036736892,31.843363712607765,61.13182906524282,84.09042794137594,316.12502058933734,54.752031606492416,0.060508551976066215,596.768192662967,426.15683188143385,1596.2373073848148
US-TX-626,107.4394103291698,30.71934013060624,0.4752719796265185,0.463508363811541,3150.5814983864457,1249.2724229493897,8.417232138410364,4.038301481452309,1.8222461650841009,69.48367417586445,23.585010523755443,147.70298988378457,42.12475184585336,0.0,409.6751609431663,448.7331074639707,1611.073395798037
US-TX-627,114.05650740398596,26.719016279332592,0.04283955340396288,28.939476340518603,3067.581295280372,1429.890693555854,37.5129815469865,23.927426181537683,24.61359064385997,73.92786662979928,94.24770325096071,164.4457839373222,67.08999960486136,0.2169559312560463,614.4601365800025,486.54841970875,1959.225098914135
US-LA-628,106.62457151294134,20.323443979814083,0.1808702931877042,14.728921082684602,3231.9158707038428,1256.4305416720886,38.336180551562364,17.305528477594745,18.146172737084775,44.48905699330008,73.05558296045794,172.70762700214829,56.937622794944296,0.05711966539908688,514.3128634346983,511.36154669433904,1767.4861587108337
US-AL-630,121.64267382910842,28.37251606982742,0.2796899559744551,33.2312243254346,3532.6976317823965,1347.5665109980432,50.17794751939399,34.9591300302703,43.834140801411365,50.600048802874305,84.33656330362392,236.32090851644458,76.95321158846401,0.5399949946769453,638.6624743250458,508.2824880139052,1803.6224206702664
US-MO-631,120.16171402477755,26.46796197287334,4.506296182274529,7.073102694534636,3428.463555213231,1070.02051382603,18.101162392186094,4.103638525646056,10.36377680207287,34.004040554391516,41.48738426853246,804.3850623052002,46.12996493569572,0.16475401610102233,598.6876265960389,493.47880732692704,1785.7446954291602
US-MO-632,112.65882647077459,31.85534185135672,0.3121105748240553,34.23092138435749,3443.554114733451,1350.8503459246897,44.28858092051642,22.2754830334069,39.56435111134084,63.63803227395813,82.00364412750123,324.45138010028654,82.4293350438718,0.49477585733246193,649.2733008838113,543.5365147522851,2273.128825603596
US-TX-633,98.65537900484108,15.16321406638718,0.0,18.199447213194983,2792.747559288022,1438.5928832238706,24.56773439270799,20.084221979674343,21.236199065175985,50.20893093223808,86.7863311430797,174.4770664776081,50.482653049641314,0.03770584494413362,539.5823585028108,443.7775083117737,1822.8129500999914
US-TX-634,101.07528618381076,22.223190275867285,2.304875292983414,27.499867737379642,3212.3893923188843,1453.0803381007604,24.407597601262843,25.215027604128743,25.22582303414583,53.921150950234974,76.12726663424827,221.43782266270998,51.94173153479805,0.043340465449093334,529.6792069154204,464.122602179405,1847.3619329629732
US-TX-635,72.06871084045328,27.95265311719595,0.5687850930871796,23.578680783831736,3234.446780362771,925.1830427933919,34.57494161372638,27.142110963869193,33.19519428906424,64.60364201183002,87.91824503361084,234.57201023141985,56.51605840310419,0.5220655814394356,539.7242524688945,371.91375572893133,1249.2472380858344
US-TX-636,87.12110402501008,20.63551880251135,0.5938558345362547,8.09511087034158,3017.7647793106535,841.390309245852,21.508347126366406,30.730812017570972,17.51644281377518,33.14554589412334,68.53118742951983,444.46110206117305,37.069802250073465,0.03432204197423881,385.9727346424796,346.6706222908919,990.7175133381564
US-IA-637,91.22922998056421,37.11716217845612,0.21974855108410524,29.319318663599667,3626.2756098637137,798.9214019604817,40.52102239777753,25.696609309024556,30.443158860401766,54.51614357617835,77.03748178010532,944.1235091595865,58.91167617945472,0.26776999677461805,611.5206551674992,484.72860210314616,1508.8356468732334
US-MO-638,115.78214780945999,26.556980032337712,0.07295916356945915,21.6356878391867,3318.405967255457,1330.9160282621,10.219314626180186,3.99456121355241,15.798293171144206,32.44455715246013,43.280927777898874,534.060099436589,56.73928572853015,0.8647935519955373,607.9763515582341,458.4383414957497,1722.922159389053
US-TN-639,120.85434886010734,27.522295432138232,3.026409045538716,16.258089068676938,3336.3184802783794,1543.6662395220585,34.55399069438673,11.571813090278907,13.085553379702421,41.534558680896225,69.91358940026267,161.90170202150367,75.13017563070758,0.35832120216269264,699.3133437955523,583.2102571169572,2128.069289899954
US-TN-640,95.39431561295268,26.085920165837198,0.514199808236493,22.62866085621727,3168.8206613881075,1181.6270089727288,39.8960741745129,30.761714347047036,35.36433131676903,50.399516432997025,75.75001770659263,281.8431123646579,63.787456460696404,0.21542861642487568,593.1465826861945,449.9296244615385,1489.782429899847
US-TX-641,86.43611825670871,27.69763441712745,0.48592048007527644,20.25356837140301,3077.302858350804,1160.0651109432567,38.44275040328306,33.04441416908607,33.968170522055104,70.19575727982172,96.94538844072659,283.048464321445,58.656502824362995,0.23230061552145398,582.3025589175547,430.35581201253103,1361.2990781601225
US-LA-642,111.3388250248065,19.85674305514254,0.0,20.778662736643778,3075.0628311013124,1115.7536216638723,33.62050035311879,18.67505396032832,25.900861142116373,60.061801147911645,114.8618175768432,169.48253789386084,54.3786119636816,0.07253786927755373,536.3193604276127,525.748736437768,1816.809525937966
US-LA-643,102.44839936484576,22.907156292916437,4.126393207017071,23.93028120986408,2829.009455876049,1260.9671970896327,26.001382956945626,10.456694479379077,18.070800607592762,49.990922065824826,73.55799514623412,153.1840419432049,60.71583802002251,0.0,487.9035724547112,421.31480846871466,1865.1124338498184
US-LA-644,99.58560285246473,20.540347619762944,0.1060559229702863,8.046327593872807,2859.517400930833,1382.6463828132194,33.08530681213667,9.169913948041998,12.87140176140561,59.488053747543525,86.6136808058873,145.20999061576467,65.71986850959179,0.7071843543337857,497.94480434881245,499.9792887384106,2018.7377403639805
US-MS-647,96.86620767476452,14.509971775158201,33.782706827974415,1.2450153386484386,2529.5606013405154,1181.5368137841651,7.266761962128535,5.836388644224041,2.953600937819928,13.46671168622563,62.64352332214597,124.36663527580906,23.002327766751225,6.3400792721680475,394.48314990762435,375.2249190281651,1837.60261815855
US-IL-648,99.35759718795846,36.378515265225836,0.3276374182630234,30.616886715110073,3527.854675469156,888.571106263912,38.91536081227087,28.72696979880866,38.91536439372009,48.74153299627475,65.94565803103384,632.3132992817647,74.61989055810619,0.1085904939896353,640.5442800822732,459.9957009073798,1419.1046561373514
US-KY-649,116.00621908818235,31.883511936931434,0.6788760453965548,37.69713027746745,3413.4853926224773,1337.6115857731277,40.174923459547315,21.91173995129874,36.374095706834105,58.135964257303655,77.4129210612692,272.8296974907827,79.8527733497794,0.6002114452752089,648.2617791014296,577.66202059431,1874.8991602218334
US-OK-650,97.16075136851832,29.31286390213644,0.32370443134276927,33.18549079386761,3429.4817403192487,1335.1567312446728,47.40887089017748,26.376435496559584,38.77263534545294,84.55301214113388,107.93824016833929,261.09053318074615,72.10106385761112,0.08168410787978451,654.1554241811724,546.4386206032168,1713.8376835234706
US-TX-651,86.19516166889338,22.141707325822807,0.0,25.95924166338195,3189.08473375144,1258.0404412292112,33.40491707824901,29.991564967777663,27.69225790530845,44.271287172720065,65.40547766902084,223.14325830339268,53.9779455663107,0.19945226949681072,646.9164025289942,503.2762606476807,1611.2363018702338
US-NE-652,83.14534262705529,34.26667622835753,0.1578286301263645,34.5233378289263,3500.5104002913963,909.3044791777833,36.55136053920838,34.61419651578999,35.22456192059519,67.3973181667914,92.03771977987643,750.7629972942498,61.017707507890044,0.16429813704865054,587.3322731919692,479.53246226541864,1479.098051638185
US-FL-656,91.06446626008727,19.792825574579496,0.8277930956782321,26.09761571295793,2654.0125775254505,1258.7177154040523,24.88972078940656,14.446832349773178,24.5617724698526,64.72504220672012,91.82021221216502,157.9780949754686,59.760153798968396,1.0986068704074754,541.2537688154732,328.9469157839781,1721.181900598826
US-TX-657,120.53590136363385,21.939400650509008,1.8317573775306575,29.634859701956483,3258.8324652991014,1509.3765134385637,37.51479510622697,10.337986097946226,21.44686392693337,60.62398013985315,83.99777848757435,154.12239697456255,69.5297667911805,0.22378342905356724,609.8708468603542,487.45300413603013,1836.9644967809973
US-WI-658,97.4385428471315,37.57797012467995,0.30468671199644726,30.07846554177587,3240.707138055966,848.4150813513191,28.39157532167058,21.19597421828504,42.45126104630258,53.487566452574455,83.74483826220548,620.0476902005829,70.59968985401312,0.24047580696552884,606.1331914313996,441.23685506345015,1539.3796743166495
US-TN-659,98.37364063947135,30.181434731428727,0.9657672615790273,36.70452852877359,3438.987760014903,1267.5382692940266,53.371815731254436,40.36009381901392,46.40269189646078,57.935866792689644,83.46417222113807,251.32242615992845,85.57294266833641,0.8592965694001816,674.3528602272884,484.97783989791924,1595.024627473485
US-TX-661,116.51457771898707,30.807908934558686,0.14015754017924217,16.428795349596648,3028.2037144803344,1392.522913485301,15.80035906233854,15.6907818308465,7.426815081691403,54.34310978636642,72.77954332483563,172.07612442090146,42.61204100232846,1.4741232718429542,529.5783193774396,516.151444491287,1889.0482487968568
US-TX-662,91.05034046658524,20.637993967581696,0.8353716468631408,25.396306242832612,3152.297179272045,1435.1115848407517,36.618974160115236,20.112512999895188,16.036884814241844,57.7922430128785,88.10371555550572,166.70641190567247,58.81827995255283,1.5119218044719018,574.1545452208769,433.34065477570516,1940.8323572832824
US-WI-669,98.34771013851557,43.85520277402919,1.6275969848930543,27.514447627802372,3484.1857481631628,721.409964096757,46.66528096483205,27.623445988659704,45.53840237771868,55.366078223323164,81.33536624916567,642.5139899050955,80.51875678195435,1.3352132310572637,632.3422125292429,470.5808620108563,1309.7924177261143
US-OK-670,115.41778930057643,37.018278181022595,1.5117877435599885,30.65769613871267,3581.0642033146673,1201.881035973834,44.4166395261832,19.22574403400044,32.86020074512508,68.03645806099017,86.82499586712491,262.2407599846134,64.09503236334395,0.047149488633568555,604.8389930261142,492.6679508622073,1668.8808707266412
US-OK-671,94.80945746277791,26.486168155481028,0.10748040918806948,31.650432088122965,3292.467327251002,1320.5573133473029,42.67906991461787,21.31548118378592,31.32942442432726,89.23728583167666,96.14484406951624,218.58743801152065,72.16687681092786,0.04148571504621299,597.0746856696096,490.9900498033996,1684.8359799527857
US-MS-673,120.44125431831938,19.24908245820331,0.049698672378955165,19.602623182975712,3400.936554842571,1277.114753317609,32.4435958529327,18.55263004304277,27.724017073281,50.62342880491241,78.16558041207715,201.21143898065395,55.415788967606424,0.0,555.5561215502374,473.9155680312536,2032.9445864690758
US-IL-675,107.34996128431698,40.18499438849026,0.20280283884754238,32.743297841177395,3398.770219375003,867.6728732878607,37.18071262189752,28.79289244485675,41.45791285172074,46.448704874557734,64.20186696825989,560.2441906908435,71.6779097050725,0.181696024142691,635.2136232154139,474.05278308621064,1429.292431986476
US-WI-676,120.01386446286429,46.19277809384545,0.10414026346099658,30.56045414541097,3719.547950345797,940.8290668828834,54.75334203758844,19.211231274016093,41.448072820419014,45.015271428595675,70.84478360347069,833.4411049494847,90.91113253817264,1.6535398623125608,717.4600677687226,524.7061897307868,1773.0148968396422
US-KS-678,87.24358883327132,32.26950996730289,0.7918639111774847,31.25952273831392,3244.2820534919742,1359.2011655235,43.489593765639995,37.90809831080651,36.811495482425855,71.493849731547,93.2705688188346,574.1333601508916,69.04425934701811,1.2763370520208053,664.2023218928229,475.6381547311975,1866.2480604133018
US-IA-679,91.9044275228571,35.1946871230585,0.131509993790308,29.337261627791356,3530.5685569742086,873.035938119334,34.20871725448103,31.77948729847082,32.17841533156904,61.31531166313791,80.75780545804501,876.5061040685445,55.836839984120175,0.012882054259286143,555.6202009522067,486.90367515350295,1601.9376241515483
US-IA-682,108.41320578932957,31.39704236777876,0.2830900122236628,32.35111242435927,3248.90923942731,947.1357342840358,24.053366895709974,21.045032054280693,31.483158135949143,54.09097959215509,64.0400284423122,671.7092946088103,54.92502683344961,0.11048724033006811,573.7474181349403,477.5760972263651,1671.8693976638292
US-FL-686,95.52676285258994,26.225748496325114,0.14130127366311035,29.2274948528253,3007.678679865283,1281.568865018027,41.58918060654885,24.382143969522136,38.31519317324653,67.70669076330833,89.29240038098987,209.5413521585728,66.50030564211302,0.08072852637383068,601.7339165046402,443.39117779375874,1620.8493777616843
US-ND-687,97.03347945176455,26.768758754693547,0.035882459750523656,29.66073727990524,3589.062225828917,1140.7182147788678,32.43657171450424,16.931705423500613,27.88802154209292,58.40265916740807,88.6064624207749,977.1852388816532,69.9705403961835,0.10904936024883298,590.6288173410437,513.6910825383483,2074.259010100804
US-AL-691,118.25674959424731,28.887854103886802,0.21536762429955392,29.12958098732951,3607.3518604510487,1462.9031219370997,40.66266782724316,19.53020503647238,35.44154122684151,51.460779549790296,90.84549222254194,188.59090063493647,63.65343967083263,0.20431428090663867,616.9321060202817,536.7878810950675,1870.3777271324122
US-TX-692,88.16643770821007,20.749203614144847,0.40600753872606754,20.332774438010798,2945.2018504521875,1341.2846837462985,26.85896932992416,18.104384069254543,19.811086575316967,48.926668629618895,75.19056733968303,165.53507660932706,47.46724979411892,2.298900632683528,515.591579359934,449.3239698861037,1774.969086825622
US-AR-693,108.07241100404492,28.205392936456974,0.10975573374854232,31.565761832743195,3553.1744793753614,1370.888878819395,52.81797493238532,25.61881883916364,38.955242538823434,75.10775850829297,101.11013158842928,255.46875315341697,75.67434445605598,0.4274612301656861,649.3114832249314,543.2320262921286,2627.0148594812235
US-AL-698,101.59761919337342,25.93289775138353,0.24924764293683274,20.994473901146144,3184.1637002644616,1234.78737860696,32.85221518621665,20.324884969002227,28.42426250621208,46.766284311549185,69.31993715324911,215.30379597982176,52.29872515993678,0.4958629523088142,539.0308286538582,496.52841694608253,1751.4819162154513
US-WI-702,96.13512639128072,35.574319694440064,0.127094336631398,32.85394754138,3423.55138225463,882.4416219532739,37.502709195640456,21.817513421438218,42.012146812724474,64.09117181377191,86.14813438243391,735.9514777348228,76.56759971926463,0.06903595584086628,640.3824236802659,462.00799669153207,1604.0534607643779
US-WI-705,115.23888569255806,45.850380179258686,0.13728689318260015,26.314279001777987,3432.0486781749914,901.4093246882462,34.92197598565872,18.308455118338383,40.623350685711586,47.96781052490093,75.13984252792578,708.4646385468877,78.13468066356565,0.048665503608104205,612.512818980802,507.2818170627396,1715.4006715812175
US-TX-709,98.21484434239927,25.465359371923817,0.6464073087981533,25.006074173742274,3228.5274692368375,1401.0817908770543,37.65505023962228,28.297763071251378,27.96781264757799,62.14863202939656,92.55576123674689,209.45176246067547,60.17161693442993,1.6883025544653294,605.3215976059297,468.9771304831661,1836.3694918006922
US-MS-710,132.94538858263968,23.900939086718168,0.07993841130605867,18.580392155989426,3182.92674865719,1283.1068089816397,31.02396834701253,17.96585458081659,25.408862991445268,48.54040697589356,66.4101017178053,148.3693158184651,62.468156679773486,1.0893573693335001,523.2763271472974,474.97113110819646,1650.2450137387527
US-MS-711,119.97177779409247,29.953231422331246,0.37274631375373596,10.093049628334438,2824.7537126525904,1321.874921906721,15.847103545451,6.619793908200814,17.87457825218316,15.30175284009934,32.20752969848062,114.10323684553364,51.47271937701442,0.0,441.3309952022554,421.859118908228,1860.127692977256
US-MS-716,93.86185518912615,25.22833006237119,0.16727715689233133,22.063040333010665,3212.9388843833262,1113.680835427437,38.59583277745424,26.397016613705468,39.85960379948765,56.89651689565319,87.5647327902665,245.19684877340546,60.49132200687643,0.5674071748934061,589.5215212432172,448.72607890060715,1487.8151321230607
US-MO-717,123.66796502942248,30.180855720347846,0.5842774478280173,25.032575812043152,3500.1722120032596,1011.5134910222545,23.610904027522004,14.345557850540908,16.65798000560224,40.159619123743354,58.96795682962374,696.8668150240231,59.60898472184189,0.19870301059631,586.9387019358961,482.7383508720583,2109.318201100268
US-MS-718,109.19887722334968,23.310413542137205,0.10364678752909927,22.864864428694762,3331.7616646490847,1327.753032109947,37.76124133937148,32.190208820982065,34.612804884065476,55.45101694742384,88.42118163663254,226.23628493112673,56.80169744066414,0.022676186857768735,575.7776658696013,513.4468405177574,1725.8638598154148
US-NE-722,77.81220496286633,33.050463472019295,0.15358432108136819,30.712409762182826,3606.049446491676,889.4836039949284,29.4513488691426,17.75622737922148,30.20046772759502,66.67357649655563,85.31913312324481,963.7865993847025,61.70758766113265,0.6128160313410868,546.6002267735236,464.2689921832992,1629.2229447283498
US-ND-724,96.84047032545197,33.43939655915866,0.17145731302116232,31.846108484962464,3509.9605977929077,888.501193766506,37.69237509734542,25.635804553121748,39.810633113976735,56.57494356494237,75.20265785789775,935.2432451893328,71.02333112406329,0.142285004857772,628.5023046075052,515.4168533963654,1918.3309715314194
US-SD-725,102.50454674653936,37.869955520524826,0.758189764123765,30.363703116508514,3934.000853143195,951.3180598285575,39.6253062452295,32.298458678012956,35.83815290743926,67.13942103404538,91.98873533435747,1340.4631568671525,64.41497248552817,0.2085356591619923,623.3834780929494,623.1929409873837,1879.3846120961944
US-AR-734,136.7572254591365,25.732125475071634,6.988976560973459,31.13808609449069,3381.12208658472,1419.1174483701716,32.53367986886186,8.548242420319102,21.329221256728427,53.36389489953985,74.69917328940134,165.39226643639833,68.01552014849894,0.40407954580589944,674.0134857770636,576.5796107000184,2173.6915808167305
US-KY-736,106.6930021396707,27.51677591170624,0.42178758868156896,32.1529285067042,3461.1033803773685,1337.1012657089084,43.57173435586878,21.515870934106097,38.37347312059003,39.057177390125545,64.0872429343206,177.67330268848085,74.99867574575073,0.27464373600915226,626.4261704410322,512.7601969872386,1891.0627979532608
US-MN-737,102.7814830878131,28.63858620201519,0.6792623251975775,14.829483757079815,3423.3219828652914,723.0392183861699,32.469799783457965,3.8603248325291237,19.736579873059586,43.42456795606169,57.961470712227914,808.3202413983024,59.16179021637606,0.40945419928798116,549.5925587025304,466.15200556739256,1660.609956889969
US-NE-740,39.20108377654147,2.6829637141103624,1.3478802329336266,6.3179277621799805,2998.4557327027287,1670.1673661305122,26.768565282843124,14.527556531215804,11.823546871900893,8.173890018071006,23.112690167082174,794.83982473483,25.28473664329382,8.566676520777229,431.28313574797596,334.7039020571096,4936.677397204695
US-AK-743,98.08594241564863,35.26735059405238,1.7937176539908337,25.995792509658845,3099.481002893577,1156.9056358016014,51.78586386823866,14.97379576519543,28.30763927689383,17.957281958623813,45.09837410686956,412.4841735358968,74.3599248868678,0.7216945612363371,684.4221788058309,417.0425124342003,1989.4460057340775
US-HI-744,86.3534276301742,40.530120949649806,0.36936440062456627,24.274439047769665,2889.7776909128575,430.6648300982795,32.7297670656906,20.36250827022424,28.431312396127215,51.250315103884304,94.73282265278196,306.78446767771976,49.95315267471918,0.32425723848424326,492.8455637496647,304.30726029703237,741.0126959098359
US-AK-745,91.92526075122807,28.32975715450725,1.0447233884374407,9.876333243393507,2856.1284933949455,1280.1814311456783,24.39788677676726,2.507796554293741,5.934027207539695,5.042245378325626,31.694138197218425,301.32040480732013,56.66911766034396,0.6932089093634217,574.195800920186,390.8436855731758,2153.5117274807358
US-MS-746,103.34789891230642,21.925178797767238,1.3990428687521144,27.808632314250907,2768.977329788047,1242.454674015727,36.74874591068825,11.563187372173877,26.980574619784615,38.07733757478838,64.74374091443386,153.81011427039633,55.56678961026979,0.053160032018149686,571.1810698740369,410.22615160644006,1561.0534727261377
US-AK-747,84.5358079346645,34.276907944924496,2.3933332403098486,13.274753654846382,3168.0897242180326,792.8622484556971,25.768177645633557,11.63607072594525,6.101462039788989,0.8833554154921835,7.384100117025111,324.65362566476574,55.20482435337984,0.9106878724393261,634.5180358435538,326.87387307549574,1737.9492922419213
US-TX-749,84.18880420917864,12.750476971192896,8.487637468701243,5.170877220482104,2753.36554829122,788.9382950706838,15.716623661831765,14.632885294900785,19.259009057432912,18.551691936559163,56.93178569607029,436.9913666849136,39.08643377481135,1.0336011761978476,374.8955738380033,298.44314205869654,785.0755934204949
US-WY-751,85.93060946994198,34.61374925438098,1.260550799965972,34.0843825802732,3108.58288744687,908.1175351676529,42.44280267181921,33.42685746498769,41.38037329046959,40.763691894776656,74.38279221643116,341.53969636471356,68.19350446563037,1.1241869315150088,615.0531526265822,400.7045275302011,1401.599905027118
US-CO-752,95.09909896044357,29.51552111413546,0.528634869888817,32.1089921480387,3132.8843478040258,1307.746071637222,34.986374178787216,23.99640653741758,31.74272874937948,37.5125756979657,65.75780331422123,322.67222053055883,64.9579345834639,0.3599056717851982,636.4516974327556,428.48787068295786,1615.9015741069416
US-AZ-753,75.11510545826627,29.132288286273102,0.7778759840239106,29.00841057886579,2891.4967737018155,1231.685388651352,42.912781270293095,30.247555683934486,43.58599365345197,77.63294205775726,111.57698136345373,269.16946345898435,68.97073104367502,0.7281839314386696,604.9467452922055,355.71679543108166,1224.5017976178226
US-MT-754,73.71423579593768,28.32958847555285,0.8850684071728215,19.891594702108865,3392.765912888853,1031.5625751517478,25.265103378643396,5.3161019210596905,22.076663758317157,30.838005790737522,62.84378934685947,604.9482984777216,60.52533134283792,0.06408647878374095,565.5946884871121,344.2311920301292,1986.9116381944268
US-MT-755,84.49037753134783,34.534081677777436,0.0,21.182310337407404,3117.7558449973976,1216.454525147029,29.946282902103945,2.529084808360592,8.026995821973188,35.62343480980975,62.84422633962143,521.9972679935389,65.21181122977445,0.12067768818320061,605.6848366450376,435.14485971672275,2154.9621446753586
US-WY-756,76.69606651486365,27.569266411073677,0.8024336046884549,34.05046575721483,3234.3144806382124,1236.7389813353666,27.45451080209045,12.74301232477705,21.37958019525758,41.187765816603125,74.38696704788109,622.2833832190529,62.25860201289538,0.6752836830645256,656.2062394039668,391.51454904191587,2166.4652674470744
US-OR-757,77.13029126458407,32.54542008620989,0.5157205934717266,29.657882029596905,3111.175026213773,1295.1829845812865,36.541949711997134,23.216796579455234,32.7698408442353,61.68422057684941,100.00759281686089,393.34813622458734,56.21753635153718,0.12442018742623422,624.862661107954,396.46270931261375,1709.0811717098536
US-WY-758,87.36125151418771,24.29092569108758,0.1262833889871968,30.04497229663797,2939.3838666965776,1200.319556506885,33.4847268091371,14.538573723725278,22.098596614863144,56.3724744387142,84.50111625504648,410.02685911266536,54.165993506882394,0.06786677413202812,632.8835745354166,422.5119140359454,1779.1320103286819
US-WY-759,109.52149166906453,34.06995799749596,2.019449823303202,17.621414307149283,3370.302408132702,1327.3496501074228,47.46765230067389,18.378099992258797,15.800202373082271,24.801877248737274,54.81618478725478,651.5308651455765,65.37785321822439,1.465676416066326,707.4086342210079,513.0235447693152,2044.3157568468528
US-ID-760,83.48447701499757,24.4326219668227,0.23752058778166885,32.529688067304946,2689.3684650773375,1141.5283049912168,12.283992790281166,3.6599168515297036,10.87066063938811,36.7037742597215,76.6995822077194,367.92792161471124,37.46504685872777,1.7325599718647378,479.60905390809796,367.1888214026402,1863.533024811381
US-MT-762,88.55854077585238,38.27066961617445,0.08540071183566987,27.438752411880284,3179.3975545384196,1141.5583333357151,43.52609002832221,11.683473586639419,25.298973803658587,43.271249284624126,76.84045590440442,531.9282999513218,64.91501878993869,0.6499954838244331,672.1938514906795,405.85044490563786,1868.0607997584673
US-WY-764,85.96906632319083,29.28976624318914,0.19318793082013716,25.571486233778977,3285.9170927277933,1195.1868868243914,22.575675897058197,8.861676527501608,18.613414218559246,52.642364916783706,87.62623070278858,767.12279900582,48.57844014652935,0.1853690678917549,592.2633873652857,478.8060323989053,1924.2878180214452
US-TX-765,87.0574540156046,27.53404877888317,0.0845025910901948,17.239721985055887,2936.8213941934964,917.7345166881189,32.97878321340845,33.157869564636485,31.27611110072507,37.386758873413974,64.6029855563383,359.0636346107117,56.32248978216583,0.12419480694533605,547.959417443886,318.5841381976305,1054.6561166242088
US-MT-766,80.4609372907656,49.38612400809791,0.45352488849388606,5.914072599825042,3398.3785366941206,1139.3787602523291,29.572930913405187,9.102727670151902,2.6627492336725602,6.226432217085009,25.990074523657956,631.4497809088732,48.108564073305054,0.35425948012608,552.0386952236383,423.2856069820578,1916.9625582085507
US-WY-767,84.86289306835396,25.165115920244414,0.0,32.313680557166464,3177.4614945582994,1436.2767603455327,22.2114876663052,1.3553926927558602,4.967594574511158,16.80373597697354,63.70279088906286,503.68178533854734,46.61079269865583,0.135143450071315,619.4126314800365,460.21041510527226,2198.7549927468117
US-WY-770,71.17647217395508,25.121419675100224,1.2632270319595131,30.810769474647184,3117.2893608294426,1112.945736407628,53.55185943984165,32.829381701254164,43.495341609932424,68.16331156857309,105.23843445586809,409.00617197805576,55.62326098468113,1.1217891381372211,651.1726861578562,445.46731710558976,1412.2255381652635
US-CA-771,80.98591749773179,28.74396225198994,0.23883853520681245,6.95647895760588,2773.0947479194033,893.6811465034616,30.966230718263557,12.963583352565948,16.267629617605664,66.29999603561741,104.23402360596911,353.74891197471675,54.26675334426773,0.008060165855228152,400.9851201849647,256.74059503508033,975.9330527792209
US-CO-773,109.3188846011953,32.7490260847082,0.26951756047873443,32.54354155813993,3268.6931638910287,1127.9745569948477,39.88264195880827,4.667989280003317,17.654753723313814,41.82561600396721,64.08107037932064,357.6764432206293,64.81944631729775,3.267251959175523,649.0786924378145,395.1509185451117,1668.800235157912
US-AZ-789,75.26594102132869,37.660201323020445,0.46185358257789033,29.84459530561254,3014.7428204612515,1206.5524784194326,46.722186238156254,27.472960439150537,38.43794685676569,65.18920021308605,96.92960795867882,295.62615940473023,77.69183543795195,0.6863655427502325,646.7818772989355,325.4171671757206,1291.922869406233
